Time,hp,X,Y,Z,IT,ET,VOLT Bat,lat,long,alt,RH,IT C,EXT C
3133,241.64,10.72,-0.41,0.93,0.49,0.05,1,33.109802,-111.89047,10865.7,4.52,-1,-45
3136,241.02,10.38,0.89,1.72,0.49,0.05,1,33.109917,-111.88992,10880.7,4.55,-1,-45
3138,240.25,10.52,-0.63,0.69,0.49,0.05,1,33.110001,-111.88905,10904.6,4.57,-1,-45
3141,239.62,9.94,0.7,1.3,0.36,0.04,1,33.110031,-111.88852,10920.3,4.57,-14,-46
3143,238.93,10.05,-0.49,2.08,0.49,0.05,1,33.110184,-111.88782,10942.9,4.57,-1,-45
3146,238.23,10.33,-1.04,2.03,0.49,0.04,1,33.11034,-111.88733,10957.8,4.53,-1,-46
3148,237.6,10.01,0.57,0.91,0.49,0.05,1,33.110554,-111.88647,10981.7,4.58,-1,-45
3151,236.84,10.31,-0.18,1.23,0.49,0.05,1,33.110653,-111.88583,10996.6,4.58,-1,-45
3153,236.3,10.25,0.05,1.7,0.49,0.05,1,33.110725,-111.88487,11018.9,4.6,-1,-45
3156,235.65,10.39,-0.98,2.1,0.49,0.05,1,33.110748,-111.8843,11034.1,4.6,-1,-45
3158,234.98,10.43,0.4,1.75,0.49,0.05,1,33.11087,-111.88351,11057.3,4.6,-1,-45
3161,234.24,10.3,-0.35,1.62,0.48,0.05,1,33.111019,-111.88294,11073.9,4.61,-2,-45
3163,233.57,9.91,-0.31,2.75,0.48,0.05,1,33.111271,-111.882,11096.4,4.6,-2,-45
3166,232.81,10.53,-1,1.41,0.48,0.05,1,33.111401,-111.88131,11110.8,4.6,-2,-45
3168,232.2,10.33,-0.52,1.99,0.48,0.05,1,33.111557,-111.88031,11135.7,4.64,-2,-45
3171,231.37,9.44,-0.5,0.6,0.43,0.03,0,33.111656,-111.8797,11154.2,4.62,-7,-47
3173,230.75,10.08,-0.23,-0.22,0.48,0.04,1,33.111828,-111.87888,11176.5,4.62,-2,-46
3176,230.17,9.83,-1.43,0.68,0.48,0.04,1,33.111938,-111.87837,11184.8,4.64,-2,-46
3178,229.68,10.12,-1.97,2.49,0.48,0.04,1,33.112183,-111.87747,11196,4.64,-2,-46
3181,229.11,10.42,-2.1,1.6,0.48,0.04,1,33.112415,-111.87679,11205.1,4.64,-2,-46
3183,228.56,10.24,-1.36,2.04,0.48,0.04,1,33.112637,-111.87579,11214.8,4.65,-2,-46
3186,227.97,9.94,-0.9,1.26,0.48,0.04,1,33.112717,-111.87511,11233,4.65,-2,-46
3188,227.54,10.45,0.88,2.73,0.48,0.04,1,33.112801,-111.87411,11255.4,4.61,-2,-46
3191,226.94,9.77,0.16,0.68,0.48,0.04,1,33.112858,-111.87352,11267.7,4.64,-2,-46
3193,226.41,10.5,1.59,2.15,0.48,0.04,1,33.112984,-111.87276,11285.2,4.64,-2,-46
3196,225.85,9.79,0.08,1.9,0.47,0.04,1,33.11311,-111.87222,11297.5,4.64,-3,-46
3198,225.28,10.23,0.23,1.26,0.47,0.04,1,33.113323,-111.87128,11320.8,4.64,-3,-46
3201,224.76,10.56,0.48,0.63,0.43,0.03,0,33.113457,-111.87062,11334.3,4.62,-7,-47
3203,224.2,9.9,0.35,2.5,0.47,0.04,1,33.113583,-111.86962,11354.7,4.64,-3,-46
3206,223.62,10.75,0.77,1.88,0.47,0.04,1,33.113621,-111.86901,11373.9,4.65,-3,-46
3208,222.96,10.19,0.61,1.34,0.47,0.04,1,33.113678,-111.86816,11400.7,4.65,-3,-46
3211,222.12,11.02,1.5,1.5,0.47,0.04,1,33.113781,-111.86752,11418.5,4.65,-3,-46
3213,221.41,10.13,-0.02,1.36,0.47,0.03,1,33.113911,-111.86649,11446.3,4.65,-3,-47
3216,220.66,10.55,0.87,0.69,0.47,0.03,0,33.113911,-111.86587,11463.7,4.65,-3,-47
3218,220.01,10.58,0.03,0.37,0.47,0.03,0,33.113892,-111.86508,11488.4,4.67,-3,-47
3221,219.43,10.82,-0.11,1.23,0.47,0.03,0,33.113964,-111.86457,11505.3,4.64,-3,-47
3223,218.74,10.12,-0.45,1.93,0.47,0.03,0,33.114117,-111.86369,11532.2,4.67,-3,-47
3226,218.01,10.03,-0.26,0.76,0.47,0.03,0,33.114151,-111.86307,11548.9,4.67,-3,-47
3228,217.25,10.37,-0.3,2.1,0.47,0.03,0,33.114117,-111.86211,11570.8,4.65,-3,-47
3231,216.71,10.35,-0.27,1.84,0.28,0.02,0,33.114071,-111.86156,11586.1,4.67,-22,-48
3233,216.11,9.49,-0.39,2.05,0.46,0.02,0,33.114082,-111.86084,11611.3,4.68,-4,-48
3236,215.52,9.4,0.23,1.92,0.46,0.03,0,33.114143,-111.86034,11626.9,4.67,-4,-47
3238,215.02,9.76,-1.39,3.04,0.46,0.03,0,33.114246,-111.85955,11645.4,4.67,-4,-47
3241,214.49,10.2,0.32,1.74,0.46,0.03,0,33.114319,-111.85902,11657.4,4.65,-4,-47
3243,214.06,10.61,0.27,1.34,0.46,0.03,0,33.114391,-111.8581,11676.7,4.67,-4,-47
3246,213.54,10.69,-0.29,1.99,0.46,0.03,0,33.114376,-111.85748,11690,4.69,-4,-47
3248,212.98,9.83,-0.62,1.44,0.46,0.02,0,33.114288,-111.8566,11713.1,4.68,-4,-48
3251,212.39,10.15,-0.25,1.7,0.46,0.02,0,33.114227,-111.85606,11727,4.68,-4,-48
3253,211.93,10.47,-0.34,1.75,0.46,0.02,0,33.114132,-111.85529,11747.8,4.68,-4,-48
3256,211.25,10.71,-0.55,1.86,0.46,0.02,0,33.114128,-111.85479,11762.2,4.69,-4,-48
3258,210.59,9.97,-0.15,2.45,0.46,0.02,0,33.114193,-111.85396,11786.1,4.68,-4,-48
3261,210.05,9.61,0.19,1.78,0.35,0.02,0,33.114189,-111.85335,11801.6,4.71,-15,-48
3263,209.52,10.27,-0.53,1.83,0.46,0.02,0,33.114159,-111.8524,11821.6,4.72,-4,-48
3266,208.95,10.2,-0.15,0.75,0.46,0.02,0,33.114147,-111.85178,11835.8,4.69,-4,-48
3268,208.45,10.41,-1.52,2.36,0.45,0.02,0,33.114067,-111.85091,11857.1,4.69,-5,-48
3271,207.73,10.6,-0.32,0.69,0.45,0.02,0,33.114017,-111.85042,11873.2,4.69,-5,-48
3273,207.28,10.35,0.38,2.29,0.45,0.02,0,33.114079,-111.84966,11897.6,4.69,-5,-48
3276,206.58,10.62,0.66,0.24,0.45,0.02,0,33.114159,-111.84909,11914.4,4.72,-5,-48
3278,205.91,10.44,-0.91,1.08,0.45,0.02,0,33.114204,-111.84819,11941.4,4.72,-5,-48
3281,205.13,9.43,0.12,3,0.45,0.02,0,33.114197,-111.8476,11960.4,4.74,-5,-48
3283,204.48,9.34,-1.2,2.08,0.45,0.02,0,33.114128,-111.84679,11985.6,4.74,-5,-48
3286,203.93,9.91,-0.91,2.3,0.45,0.01,0,33.114079,-111.84633,11999.6,4.74,-5,-49
3288,203.49,10.24,0.14,-0.53,0.45,0.01,0,33.114075,-111.84566,12013.8,4.74,-5,-49
3291,203.06,10.53,-3.31,-0.45,0.42,0.01,0,33.114052,-111.84518,12023,4.75,-8,-49
3293,202.5,10.67,0.38,1.62,0.45,0.02,0,33.113934,-111.84439,12044.7,4.75,-5,-48
3296,201.89,9.63,-1.75,1.61,0.45,0.01,0,33.113895,-111.8438,12061.5,4.75,-5,-49
3298,201.26,9.81,-1.35,0.73,0.45,0.01,0,33.113907,-111.84283,12084.7,4.75,-5,-49
3301,200.83,10.07,-0.33,2.52,0.45,0.01,0,33.113922,-111.84218,12097.6,4.75,-5,-49
3303,200.44,10.83,-0.96,1.65,0.44,0.01,0,33.113949,-111.84129,12111.9,4.75,-6,-49
3306,199.82,10.49,-0.75,2.45,0.44,0.01,0,33.113949,-111.84069,12123.5,4.75,-6,-49
3308,199.27,10.13,0.13,1.89,0.44,0.01,0,33.113876,-111.83974,12142.3,4.75,-6,-49
3311,198.64,9.95,0.95,2.3,0.44,0.01,0,33.113766,-111.83916,12162,4.75,-6,-49
3313,198.08,10.25,0.44,1.74,0.44,0.01,0,33.113628,-111.83843,12187.8,4.75,-6,-49
3316,197.48,10.45,0.2,1,0.44,0,0,33.113598,-111.83797,12203.9,4.75,-6,-50
3318,197,10.23,0.61,2.67,0.44,0,0,33.113613,-111.83722,12229.2,4.74,-6,-50
3321,196.26,10.59,-1.44,0.65,0.38,0,0,33.113609,-111.83668,12247.3,4.77,-12,-50
3323,195.61,9.77,-0.1,1.81,0.44,0,0,33.113522,-111.83585,12276.3,4.74,-6,-50
3326,194.96,9.9,-1.95,-0.11,0.44,0,0,33.113403,-111.83533,12293.2,4.75,-6,-50
3328,194.51,10.52,0.37,-0.4,0.44,0,0,33.113194,-111.83467,12314.2,4.77,-6,-50
3331,194,9.86,0.23,3.66,0.44,0,0,33.113083,-111.83424,12328.8,4.77,-6,-50
3333,193.58,9.54,-0.17,2.38,0.44,0,0,33.11293,-111.83356,12351,4.75,-6,-50
3336,193.07,10.81,0.41,2.27,0.44,0,0,33.112877,-111.83316,12363.8,4.74,-6,-50
3338,192.51,10.64,0.2,1.37,0.44,0,0,33.112877,-111.8325,12386.5,4.77,-6,-50
3340,191.9,9.65,0.25,-0.02,0.43,0,0,33.112858,-111.83196,12402.3,4.75,-7,-50
3343,191.44,9.74,-0.37,2.06,0.43,0,0,33.112831,-111.83114,12422.2,4.75,-7,-50
3345,191.08,10.64,0.44,1.71,0.43,0,0,33.112888,-111.83064,12432.9,4.75,-7,-50
3348,190.63,10.67,-0.32,1.74,0.43,0,0,33.112968,-111.8299,12450.9,4.77,-7,-50
3350,190.15,10.55,0.53,1.73,0.28,0,0,33.112965,-111.82945,12465.1,4.77,-22,-50
3353,189.58,10.18,1.12,1.51,0.43,0,0,33.112915,-111.82885,12489.7,4.79,-7,-50
3355,188.96,9.15,-0.26,3.29,0.43,0,0,33.112835,-111.82838,12506.1,4.79,-7,-50
3358,188.6,10.09,-0.76,1.53,0.43,0,0,33.112667,-111.82762,12524.8,4.79,-7,-50
3360,188.18,10.07,-1.01,1.27,0.43,0,0,33.11256,-111.82714,12535,4.75,-7,-50
3363,187.85,10.07,-0.92,1.85,0.43,0,0,33.112419,-111.82647,12550.3,4.77,-7,-50
3365,187.5,10.38,-0.12,0.86,0.43,0,0,33.112305,-111.82601,12560.2,4.77,-7,-50
3368,187.2,9.66,0.18,1.49,0.43,0,0,33.112125,-111.82533,12572.9,4.77,-7,-50
3370,186.9,10.74,0.68,1.65,0.43,0,0,33.112015,-111.82491,12580.1,4.75,-7,-50
3373,186.68,10.54,-0.67,2.26,0.43,0,0,33.111862,-111.82423,12594.6,4.77,-7,-50
3375,186.21,10.6,1.31,0.84,0.43,0,0,33.111763,-111.82377,12607.1,4.79,-7,-50
3378,185.73,10.72,-0.56,2.38,0.43,0,0,33.111687,-111.82322,12628.1,4.79,-7,-50
3380,185.2,9.95,-0.33,1.32,0.27,0,0,33.111683,-111.82285,12643.5,4.75,-23,-50
3383,184.79,9.2,-0.1,2.03,0.42,0,0,33.111717,-111.82218,12665.3,4.77,-8,-50
3385,184.32,10.23,0.62,2.02,0.42,0,0,33.111767,-111.82175,12677.9,4.75,-8,-50
3388,183.87,10.1,0.65,1.81,0.42,0,0,33.11187,-111.82112,12697.5,4.75,-8,-50
3390,183.35,10.45,-1.11,1.81,0.42,0,0,33.111927,-111.82074,12711.1,4.75,-8,-50
3393,182.9,10.04,0.79,1.59,0.42,0,0,33.112011,-111.82022,12734,4.74,-8,-50
3395,182.31,10.65,-1.07,0.23,0.42,0,0,33.112076,-111.81992,12750,4.74,-8,-50
3398,181.74,10.67,0.35,1.22,0.42,0,0,33.112255,-111.81933,12795.9,4.69,-8,-50
3400,181.13,9.36,-0.57,1.65,0.42,0,0,33.112171,-111.81891,12822.1,4.72,-8,-50
3402,180.62,10.16,-0.84,2.15,0.42,0,0,33.112225,-111.81841,12850.9,4.71,-8,-50
3405,180.03,9.49,1.02,-0.81,0.42,0,0,33.112309,-111.81764,12878.9,4.71,-8,-50
3407,179.79,10.01,-1.66,4.28,0.42,0,0,33.112396,-111.81724,12890.6,4.68,-8,-50
3410,179.29,10.34,-1.6,0.57,0.24,0,0,33.112553,-111.81668,12893.7,4.68,-26,-50
3412,178.91,10.04,0.91,2.85,0.42,0,0,33.112629,-111.81625,12896.6,4.69,-8,-50
3414,178.46,10.16,-0.09,2.79,0.42,0,0,33.112675,-111.81591,12898.6,4.65,-8,-50
3417,177.95,10.57,0.66,0.74,0.42,0,0,33.112785,-111.81551,12903,4.68,-8,-50
3419,177.37,10.66,-0.78,3.08,0.42,0,0,33.112896,-111.81519,12914.4,4.65,-8,-50
3422,176.78,9.96,-1.71,2.19,0.42,0,0,33.113075,-111.81458,12934.3,4.65,-8,-50
3424,176.16,9.76,-1.12,2.18,0.42,0,0,33.113209,-111.81425,12936.7,4.65,-8,-50
3426,175.67,10.24,0.83,0.45,0.42,0,0,33.113285,-111.81383,12936.7,4.64,-8,-50
3429,174.92,10.57,-1.21,2.67,0.42,0,0,33.113403,-111.81292,12948.2,4.65,-8,-50
3431,174.51,9.73,3.28,1.73,0.42,0,0,33.113483,-111.81239,12955.1,4.62,-8,-50
3434,174.07,10.76,-0.91,1.62,0.42,0,0,33.11348,-111.81187,12965.8,4.64,-8,-50
3436,173.46,10.35,-1.61,0.55,0.42,0,0,33.113499,-111.81149,12971.4,4.62,-8,-50
3438,172.99,10.88,0.85,1.43,0.42,0,0,33.113602,-111.81099,12974.3,4.64,-8,-50
3441,172.49,10.17,-0.45,1.56,0.29,0,0,33.113541,-111.81062,12973.9,4.62,-21,-50
3443,171.93,9.73,-0.09,1.49,0.41,0,0,33.113583,-111.80996,12970.8,4.61,-9,-50
3446,171.42,10.53,0.69,0.96,0.41,0,0,33.113464,-111.80914,12969.7,4.62,-9,-50
3448,170.94,9.79,-0.63,1.76,0.41,0,0,33.11348,-111.80876,12969.9,4.6,-9,-50
3450,170.61,9.77,-1.36,2.49,0.41,0,0,33.113438,-111.8083,12975.3,4.61,-9,-50
3453,170.13,10.57,-0.58,2.38,0.41,0,0,33.113384,-111.80755,12983.7,4.58,-9,-50
3455,169.73,10.38,1.02,1.78,0.41,0,0,33.113331,-111.80715,12983.7,4.6,-9,-50
3458,169.22,10.65,0.4,0.11,0.41,0,0,33.113438,-111.80649,13035.5,4.58,-9,-50
3460,168.64,9.99,-0.69,1.19,0.41,0,0,33.113449,-111.80601,13035.5,4.58,-9,-50
3463,168.01,10.55,0.75,2.73,0.41,0,0,33.113541,-111.80515,13080.6,4.61,-9,-50
3465,167.53,10.9,0.45,1.92,0.41,0,0,33.113628,-111.80453,13099.1,4.6,-9,-50
3468,166.97,9.96,-0.35,0.63,0.41,0,0,33.113686,-111.80384,13126.4,4.58,-9,-50
3470,166.56,9.82,0.2,2.63,0.16,0,0,33.113625,-111.8034,13148.4,4.58,-34,-50
3472,166.14,10.07,0.96,-0.14,0.41,0,0,33.113613,-111.80269,13152.4,4.58,-9,-50
3475,165.74,10.75,0.35,0.46,0.41,0,0,33.113628,-111.80224,13148.8,4.58,-9,-50
3477,165.24,10.81,-1.23,0.18,0.41,0,0,33.11356,-111.80144,13156.5,4.58,-9,-50
3480,164.77,9.92,-2.93,0.69,0.41,0,0,33.113403,-111.80073,13164.2,4.55,-9,-50
3482,164.3,9.79,-0.43,0.91,0.4,0,0,33.113468,-111.80014,13182.9,4.53,-10,-50
3485,163.89,9.79,0.99,1.31,0.4,0,0,33.113548,-111.7998,13207.1,4.53,-10,-50
3487,163.63,11.03,1.61,1.91,0.4,0,0,33.11348,-111.79923,13233.7,4.53,-10,-50
3490,163.29,10.59,-1.72,2.67,0.4,0,0,33.113388,-111.79878,13237.6,4.52,-10,-50
3492,162.94,10.56,-0.43,3.53,0.4,0,0,33.113289,-111.79812,13247.3,4.52,-10,-50
3495,162.37,10.5,-0.66,2.91,0.4,0,0,33.113281,-111.79765,13255.2,4.49,-10,-50
3497,161.82,9.12,-1.07,1.7,0.4,0,0,33.113445,-111.79696,13264.3,4.47,-10,-50
3500,161.34,10.23,-1.76,3.01,0.23,0,0,33.113491,-111.7965,13266.8,4.46,-27,-50
3502,160.98,10.15,1.11,2.59,0.4,0,0,33.113369,-111.79606,13266.8,4.47,-10,-50
3505,160.55,10.18,0.52,2.52,0.4,0,0,33.113052,-111.79544,13298.8,4.47,-10,-50
3507,160.1,10.92,-0.55,1.7,0.4,0,0,33.113022,-111.79472,13323.9,4.45,-10,-50
3510,159.62,9.63,-0.47,3.22,0.4,0,0,33.112919,-111.79426,13332.6,4.47,-10,-50
3512,159.14,9.9,0.04,2.42,0.4,0,0,33.112957,-111.79345,13344.5,4.46,-10,-50
3515,158.77,10.04,-0.11,1.78,0.4,0,0,33.112934,-111.79287,13344.8,4.43,-10,-50
3517,158.29,10.48,1.48,0.12,0.4,0,0, N/A, N/A, N/A,4.43,-10,-50
3520,157.9,10.23,0.16,1.7,0.4,0,0, N/A, N/A, N/A,4.42,-10,-50
3522,157.61,11.65,0.19,-0.16,0.4,0,0, N/A, N/A, N/A,4.4,-10,-50
3525,157.09,10.65,0.22,-0.17,0.4,0,0, N/A, N/A, N/A,4.42,-10,-50
3527,156.56,10.02,-1.17,2.86,0.4,0,0, N/A, N/A, N/A,4.38,-10,-50
3530,156.08,10.82,-0.04,-1.75,0.36,0,0, N/A, N/A, N/A,4.36,-14,-50
3532,155.69,10.29,-0.29,1.44,0.39,0,0, N/A, N/A, N/A,4.36,-11,-50
3534,155.36,10.13,-1.14,1.51,0.39,0,0, N/A, N/A, N/A,4.36,-11,-50
3537,154.9,10.52,-0.13,1.05,0.39,0,0, N/A, N/A, N/A,4.36,-11,-50
3539,154.46,10.77,-0.22,1.03,0.39,0,0, N/A, N/A, N/A,4.36,-11,-50
3541,153.99,10,-0.79,1.85,0.39,0,0, N/A, N/A, N/A,4.35,-11,-50
3543,153.58,9.22,-1.1,2.44,0.39,0,0, N/A, N/A, N/A,4.35,-11,-50
3546,153.29,10.19,0.07,0.44,0.39,0,0, N/A, N/A, N/A,4.35,-11,-50
3548,152.94,10.95,1.24,1.64,0.39,0,0, N/A, N/A, N/A,4.33,-11,-50
3550,152.57,10.35,0.19,2.28,0.39,0,0, N/A, N/A, N/A,4.33,-11,-50
3553,152.14,9.81,0.11,1.56,0.39,0,0, N/A, N/A, N/A,4.32,-11,-50
3555,151.74,9.3,-0.06,0.42,0.39,0,0, N/A, N/A, N/A,4.32,-11,-50
3557,151.54,9.95,0.22,2.04,0.39,0,0, N/A, N/A, N/A,4.32,-11,-50
3560,151.21,10.16,-0.68,1.32,0.21,0,0, N/A, N/A, N/A,4.27,-29,-50
3562,151,10.36,-0.34,2.52,0.39,0,0, N/A, N/A, N/A,4.27,-11,-50
3565,150.69,10.64,-1,2.91,0.39,0,0, N/A, N/A, N/A,4.27,-11,-50
3567,150.38,10.59,-1.04,0.97,0.39,0,0, N/A, N/A, N/A,4.24,-11,-50
3569,150.01,10.2,0.04,2.48,0.39,0,0, N/A, N/A, N/A,4.24,-11,-50
3572,149.56,10.99,-0.82,1.43,0.39,0,0,33.115028,-111.77888,13344.8,4.2,-11,-50
3574,148.99,9.71,-0.69,0.97,0.38,0,0,33.115192,-111.77822,14094.8,4.23,-12,-50
3577,148.67,9.62,-1.17,0.68,0.38,0,0,33.115265,-111.77777,14112.6,4.2,-12,-50
3579,148.26,10.04,-1.03,-0.29,0.38,0,0,33.115437,-111.77707,14135.7,4.2,-12,-50
3581,148.01,10.08,-0.51,2,0.38,0,0,33.115566,-111.77655,14147.5,4.2,-12,-50
3584,147.73,9.96,-0.35,1.69,0.38,0,0,33.11565,-111.77562,14154,4.19,-12,-50
3586,147.36,10.18,-2.3,1.32,0.38,0,0,33.115356,-111.77504,14143.1,4.17,-12,-50
3589,147.15,10.07,1.41,0.55,0.31,0,0,33.11525,-111.77451,14141.4,4.17,-19,-50
3591,146.88,11.09,1.83,1.73,0.38,0,0,33.115215,-111.77366,14140.5,4.17,-12,-50
3594,146.46,9.75,-0.84,4.68,0.38,0,0,33.115166,-111.77316,14149.5,4.16,-12,-50
3596,146.07,9.41,-2.35,2.38,0.38,0,0,33.115143,-111.77252,14164.5,4.16,-12,-50
3598,145.78,9.7,-0.69,2.6,0.38,0,0,33.115044,-111.77212,14169.5,4.13,-12,-50
3601,145.36,9.93,-1.27,-0.48,0.38,0,0,33.114948,-111.77179,14169.5,4.11,-12,-50
3603,145.11,9.63,-1.56,1.83,0.38,0,0,33.114857,-111.7713,14193.2,4.11,-12,-50
3606,144.85,10.81,-0.62,1.43,0.38,0,0,33.114773,-111.77096,14205.2,4.11,-12,-50
3608,144.61,10.15,0,3.48,0.38,0,0,33.11462,-111.77044,14225.3,4.1,-12,-50
3611,144.25,11.31,0.28,2.51,0.38,0,0,33.114594,-111.7701,14225.3,4.07,-12,-50
3613,143.76,9.93,0.85,2.6,0.38,0,0,33.114532,-111.76954,14273.4,4.05,-12,-50
3616,143.39,10.94,-2.41,2.99,0.38,0,0,33.114361,-111.76916,14290.1,4.07,-12,-50
3618,143.02,10.27,-0.73,2.22,0.27,0,0,33.114143,-111.76862,14318.8,4.04,-23,-50
3620,142.64,9.38,0.11,0.91,0.37,0,0,33.114071,-111.76832,14336.4,4.04,-13,-50
3623,142.26,9.86,-0.45,1.28,0.37,0,0,33.113987,-111.76805,14336.4,4.04,-13,-50
3625,141.91,10.63,-0.35,1.78,0.37,0,0,33.113861,-111.76766,14376,4.02,-13,-50
3628,141.52,10.77,-0.3,1.17,0.37,0,0,33.113842,-111.76736,14376,4.01,-13,-50
3630,141.15,10.03,0.47,2.39,0.37,0,0,33.113857,-111.76684,14419.8,4,-13,-50
3633,140.74,9.84,0,1.17,0.37,0,0,33.113815,-111.76645,14437.2,4.01,-13,-50
3635,140.42,10.41,-0.29,1.67,0.37,0,0,33.113708,-111.76581,14458.3,4.01,-13,-50
3638,140.09,10.18,0.07,1.18,0.37,0,0,33.11359,-111.76539,14470.6,3.98,-13,-50
3640,139.71,10.21,-0.7,2.9,0.37,0,0,33.113411,-111.76488,14492,3.98,-13,-50
3642,139.46,10.42,0.99,0.79,0.37,0,0,33.113323,-111.76461,14507,3.92,-13,-50
3645,139.1,10.87,0.29,1.22,0.37,0,0,33.113338,-111.76422,14532.9,3.97,-13,-50
3647,138.56,9.62,-1.12,1.38,0.2,0,0,33.113392,-111.76393,14554.9,3.96,-30,-50
3650,138.23,9.33,-0.9,-0.05,0.37,0,0,33.113449,-111.7634,14582.2,3.91,-13,-50
3652,138.05,9.73,-1.32,2.33,0.37,0,0,33.113522,-111.76302,14595.8,3.92,-13,-50
3655,137.77,10.47,0.79,1.13,0.37,0,0,33.113632,-111.76247,14612.3,3.91,-13,-50
3657,137.58,10.52,1.17,3.19,0.37,0,0,33.113655,-111.76208,14623.7,3.91,-13,-50
3660,137.32,9.82,-0.31,2.01,0.37,0,0,33.113617,-111.76149,14644.2,3.91,-13,-50
3662,137.07,10.52,-1.02,1.73,0.37,0,0,33.113579,-111.76117,14657.1,3.89,-13,-50
3664,136.71,10.71,-0.38,1.22,0.37,0,0,33.11356,-111.76089,14673.2,3.91,-13,-50
3667,136.34,10.28,0.44,2.65,0.37,0,0,33.113529,-111.76045,14698.2,3.89,-13,-50
3669,136.04,10.28,-0.83,2.12,0.37,0,0,33.113483,-111.76012,14698.2,3.86,-13,-50
3672,135.6,10.82,0.86,1.69,0.36,0,0,33.11343,-111.75968,14739.7,3.85,-14,-50
3674,135.09,9.62,1.67,3.5,0.36,0,0,33.113426,-111.75939,14759.2,3.85,-14,-50
3677,134.67,8.85,0.26,1.32,0.36,0,0,33.11348,-111.75886,14791,3.85,-14,-50
3679,134.39,10.52,1.31,1.13,0.32,0,0,33.113598,-111.7585,14791,3.82,-18,-50
3682,134.13,9.41,0.27,1.91,0.36,0,0,33.113766,-111.75796,14830.9,3.82,-14,-50
3684,133.96,10.71,-0.01,1.69,0.36,0,0,33.113846,-111.75762,14837.2,3.82,-14,-50
3687,133.71,10.59,0.18,2.15,0.36,0,0,33.113979,-111.75706,14850.4,3.84,-14,-50
3689,133.47,11.12,0.15,1.72,0.36,0,0,33.114086,-111.75668,14861,3.81,-14,-50
3691,133.08,10.47,-0.51,1.74,0.36,0,0,33.114208,-111.7561,14882.8,3.81,-14,-50
3694,132.64,9.04,0.65,2.77,0.36,0,0,33.114265,-111.75564,14896.6,3.81,-14,-50
3696,132.27,9.84,0.85,0.63,0.36,0,0,33.114288,-111.75487,14921.5,3.78,-14,-50
3699,131.96,10.09,-0.33,0.91,0.36,0,0,33.11425,-111.75438,14932.6,3.78,-14,-50
3701,131.73,9.39,-0.25,1.42,0.36,0,0,33.114166,-111.75372,14949.1,3.78,-14,-50
3704,131.49,10.74,-0.08,2.31,0.36,0,0,33.114128,-111.7533,14957.8,3.77,-14,-50
3706,131.14,10.76,-0.2,2.23,0.36,0,0,33.114101,-111.7527,14974.2,3.77,-14,-50
3709,130.91,10.69,-0.57,0.24,0.18,0,0,33.114105,-111.75227,14987.4,3.75,-32,-50
3711,130.45,11.04,-0.45,1.39,0.36,0,0,33.114162,-111.75151,15010.3,3.75,-14,-50
3714,129.99,10.57,-0.69,1.55,0.36,0,0,33.114208,-111.75105,15028.5,3.74,-14,-50
3716,129.56,9.01,0.45,1.22,0.36,0,0, N/A, N/A, N/A,3.74,-14,-50
3719,129.19,8.69,-1.31,2.44,0.36,0,0,33.11414,-111.75002,15074.2,3.74,-14,-50
3721,128.85,9.85,-1.55,1.8,0.36,0,0,33.113998,-111.7494,15090.1,3.69,-14,-50
3724,128.64,10.65,1.2,1.24,0.36,0,0,33.113968,-111.74902,15098.2,3.7,-14,-50
3726,128.43,10.4,-0.64,4.17,0.36,0,0,33.113968,-111.74842,15118,3.72,-14,-50
3729,128.13,10.65,0.63,0.07,0.35,0,0,33.113956,-111.74797,15131.1,3.7,-15,-50
3731,127.81,10.57,-0.48,4.19,0.35,0,0,33.114052,-111.74726,15153.4,3.69,-15,-50
3734,127.3,10.35,-0.86,1.4,0.35,0,0,33.11414,-111.74677,15171.8,3.69,-15,-50
3736,126.92,10.18,0.63,1.07,0.35,0,0,33.114109,-111.74602,15195.3,3.7,-15,-50
3739,126.44,10.34,0.17,-0.61,0.31,0,0,33.114048,-111.7456,15211.4,3.69,-19,-50
3741,126.2,10.79,-1.17,1.62,0.35,0,0,33.114063,-111.74506,15233.8,3.7,-15,-50
3744,125.7,9.57,0.56,1.92,0.35,0,0,33.114079,-111.74466,15250.2,3.68,-15,-50
3746,125.42,9.72,0.73,1.09,0.35,0,0,33.11414,-111.744,15271.9,3.68,-15,-50
3749,125.14,10.01,1.05,3.16,0.35,0,0,33.114258,-111.74357,15284,3.66,-15,-50
3751,124.8,10.63,1.36,-0.63,0.35,0,0,33.114395,-111.74294,15303.2,3.65,-15,-50
3754,124.48,10.42,0.41,1.33,0.35,0,0,33.114449,-111.7425,15317.3,3.65,-15,-50
3756,124.18,10.32,-1.63,2.69,0.35,0,0,33.114571,-111.74178,15340.4,3.62,-15,-50
3759,123.81,9.5,-0.78,2.8,0.35,0,0,33.114628,-111.74124,15354.4,3.62,-15,-50
3761,123.62,10.92,0.1,1.81,0.35,0,0,33.114548,-111.74042,15374.9,3.61,-15,-50
3764,123.21,10.09,-0.66,1.39,0.35,0,0,33.114437,-111.73993,15390,3.61,-15,-50
3766,122.92,9.83,-1.45,0.72,0.35,0,0,33.114216,-111.73911,15401.4,3.62,-15,-50
3769,122.53,10.48,0.4,1.65,0.3,0,0,33.114071,-111.73866,15402.7,3.62,-20,-50
3771,122.24,10.41,-0.55,1.09,0.35,0,0,33.114044,-111.73811,15405.8,3.59,-15,-50
